,EMD_KOR_NM_left,EMD_KOR_NM_right,type,소재지,경도,위도,geometry
2205,구좌읍,구좌읍,store,제주특별자치도 제주시 구좌읍 해맞이해안로 1426,126.857707404066,33.5252186559086,POINT (126.857707404066 33.5252186559086)
2206,구좌읍,구좌읍,store,제주특별자치도 제주시 구좌읍 동복로 34,126.709840723994,33.5532598503665,POINT (126.709840723994 33.5532598503665)
2207,구좌읍,구좌읍,store,제주특별자치도 제주시 구좌읍 일주동로 3151,126.855875705432,33.5213696818098,POINT (126.855875705432 33.5213696818098)
2208,한경면,한경면,store,제주특별자치도 제주시 한경면 중산간서로 3501,126.244575552311,33.3216825895997,POINT (126.244575552311 33.3216825895997)
2209,아라일동,아라일동,store,제주특별자치도 제주시 516로 3157 (아라일동),126.550827049651,33.4556582719944,POINT (126.550827049651 33.4556582719944)
2210,애월읍,애월읍,store,"제주특별자치도 제주시 애월읍 중산간서로 6703, 1층",126.444297972458,33.4614885027496,POINT (126.444297972458 33.4614885027496)
2211,도남동,도남동,store,"제주특별자치도 제주시 원남6길 49, 106동 101호 (도남동)",126.530584512178,33.4849109667801,POINT (126.530584512178 33.4849109667801)
2212,오등동,오등동,store,"제주특별자치도 제주시 아연로 429, 1층 (오등동)",126.526282416409,33.474980656522,POINT (126.526282416409 33.474980656522)
2213,조천읍,조천읍,store,"제주특별자치도 제주시 조천읍 일주동로 952-3, 1층",126.642895536,33.5346314514591,POINT (126.642895536 33.5346314514591)
2214,오라이동,오라이동,store,제주특별자치도 제주시 연북로 260 (오라이동),126.50891938515,33.4810324742219,POINT (126.50891938515 33.4810324742219)
2215,오라일동,오라일동,store,제주특별자치도 제주시 서광로4길 10 (오라일동),126.514057327735,33.4991188477435,POINT (126.514057327735 33.4991188477435)
2216,내도동,내도동,store,제주특별자치도 제주시 일주서로 7483 (내도동),126.446093227638,33.4941063627776,POINT (126.446093227638 33.4941063627776)
2217,오라이동,오라이동,store,제주특별자치도 제주시 아연로 145 (오라이동),126.50703713011,33.4725495616187,POINT (126.50703713011 33.4725495616187)
2218,애월읍,애월읍,store,제주특별자치도 제주시 애월읍 일주서로 5989,126.305265907943,33.4463911910496,POINT (126.305265907943 33.4463911910496)
2219,노형동,노형동,store,"제주특별자치도 제주시 정원로 35, 엘림빌딩 1층 (노형동)",126.478120117986,33.4786719242219,POINT (126.478120117986 33.4786719242219)
2220,이도이동,이도이동,store,"제주특별자치도 제주시 연삼로 404, 1층 (이도이동)",126.534713907997,33.4951408792517,POINT (126.534713907997 33.4951408792517)
2221,노형동,노형동,store,"제주특별자치도 제주시 수덕7길 14, 1층 102호 (노형동, 대왕아파트)",126.475620330802,33.4868095112535,POINT (126.475620330802 33.4868095112535)
2222,이도이동,이도이동,store,"제주특별자치도 제주시 동광로 24, 1층 (이도이동)",126.531774317831,33.5017034095455,POINT (126.531774317831 33.5017034095455)
2223,일도이동,일도이동,store,제주특별자치도 제주시 고마로 87 (일도이동),126.540934751719,33.5065649945159,POINT (126.540934751719 33.5065649945159)
2224,화북일동,화북일동,store,"제주특별자치도 제주시 화삼로 7, 티엠빌딩 1층 103, 104호 (화북일동)",126.573809769992,33.514456071792,POINT (126.573809769992 33.514456071792)
2225,조천읍,조천읍,store,제주특별자치도 제주시 조천읍 남조로 1845-1,126.672958939708,33.4323212863034,POINT (126.672958939708 33.4323212863034)
2226,연동,연동,store,제주특별자치도 제주시 삼무로3길 26 (연동),126.493173653568,33.4904986479374,POINT (126.493173653568 33.4904986479374)
2227,용담삼동,용담삼동,store,제주특별자치도 제주시 서해안로 516 (용담삼동),126.494121158229,33.5197893126032,POINT (126.494121158229 33.5197893126032)
2228,일도이동,일도이동,store,"제주특별자치도 제주시 고마로 37-1, 1층 (일도이동)",126.539074923548,33.5107653667442,POINT (126.539074923548 33.5107653667442)
2229,화북일동,화북일동,store,"제주특별자치도 제주시 진동로 7, 1층 (화북일동)",126.568497320778,33.5197669003136,POINT (126.568497320778 33.5197669003136)
2230,애월읍,애월읍,store,"제주특별자치도 제주시 애월읍 하광로 50, 1층",126.414130164529,33.4817994702153,POINT (126.414130164529 33.4817994702153)
2231,삼도일동,삼도일동,store,제주특별자치도 제주시 서광로 197-1 (삼도일동),126.517688673525,33.5001821285295,POINT (126.517688673525 33.5001821285295)
2232,연동,연동,store,제주특별자치도 제주시 연동13길 33 (연동),126.494582471957,33.4865952781929,POINT (126.494582471957 33.4865952781929)
2233,용담이동,용담이동,store,제주특별자치도 제주시 용화로4길 2 (용담이동),126.504767778208,33.5097758320202,POINT (126.504767778208 33.5097758320202)
2234,외도이동,외도이동,store,제주특별자치도 제주시 일주서로 7269 (외도이동),126.423801749933,33.4922558133351,POINT (126.423801749933 33.4922558133351)
2235,용담이동,용담이동,store,제주특별자치도 제주시 월성로 31 (용담이동),126.505443965924,33.5016454669407,POINT (126.505443965924 33.5016454669407)
2236,오라이동,오라이동,store,제주특별자치도 제주시 오라남로 14-14 (오라이동),126.512351479175,33.4607439825,POINT (126.512351479175 33.4607439825)
2237,한림읍,한림읍,store,"제주특별자치도 제주시 한림읍 한림로 203, 1층",126.229607371235,33.3865060064974,POINT (126.229607371235 33.3865060064974)
2238,이도이동,이도이동,store,제주특별자치도 제주시 오복4길 30 (이도이동),126.537553262283,33.494173008764,POINT (126.537553262283 33.494173008764)
2239,연동,연동,store,"제주특별자치도 제주시 연동6길 5, 제주1번가 더테라스 1층 103호 (연동)",126.489446068654,33.4855107957617,POINT (126.489446068654 33.4855107957617)
2240,이도이동,이도이동,store,제주특별자치도 제주시 남광로2길 39 (이도이동),126.539731462227,33.489617158967,POINT (126.539731462227 33.489617158967)
2241,도련일동,도련일동,store,제주특별자치도 제주시 도련길 22 (도련일동),126.587660024687,33.5090318980768,POINT (126.587660024687 33.5090318980768)
2242,일도이동,일도이동,store,"제주특별자치도 제주시 천수로 82, 혜성대유아파트 105동 107호 (일도이동)",126.544582311703,33.5056625286968,POINT (126.544582311703 33.5056625286968)
2243,이도이동,이도이동,store,"제주특별자치도 제주시 독짓골8길 57, 지하층 1호 (이도이동, 명주2차)",126.531365920813,33.4896775880757,POINT (126.531365920813 33.4896775880757)
2244,연동,연동,store,제주특별자치도 제주시 연문2길 3 (연동),126.498929888271,33.4929636580964,POINT (126.498929888271 33.4929636580964)
2245,이도일동,이도일동,store,제주특별자치도 제주시 동광로5길 16 (이도일동),126.53087774534,33.5031023545773,POINT (126.53087774534 33.5031023545773)
2246,노형동,노형동,store,"제주특별자치도 제주시 노연로 12, 제주 드림타워 복합리조트 4층 (노형동)",126.481459449471,33.4852623358443,POINT (126.481459449471 33.4852623358443)
2247,애월읍,애월읍,store,"제주특별자치도 제주시 애월읍 녹근로 3, 1층",126.312634141035,33.4177522701585,POINT (126.312634141035 33.4177522701585)
2248,연동,연동,store,제주특별자치도 제주시 제원3길 25 (연동),126.486728287034,33.4873699223999,POINT (126.486728287034 33.4873699223999)
2249,애월읍,애월읍,store,제주특별자치도 제주시 애월읍 하광로 246,126.419343608752,33.4662063944605,POINT (126.419343608752 33.4662063944605)
2250,화북이동,화북이동,store,"제주특별자치도 제주시 연북로 724, 1층 (화북이동)",126.553015385782,33.4954002881777,POINT (126.553015385782 33.4954002881777)
2251,노형동,노형동,store,"제주특별자치도 제주시 진군남4길 9, 1층 (노형동)",126.480399073041,33.4756771204693,POINT (126.480399073041 33.4756771204693)
2252,아라이동,아라이동,store,"제주특별자치도 제주시 월두2길 39, 1층 (아라이동)",126.548334543422,33.4844234377706,POINT (126.548334543422 33.4844234377706)
2253,애월읍,애월읍,store,"제주특별자치도 제주시 애월읍 신엄안3길 135, 1동",126.354447319405,33.4706419288473,POINT (126.354447319405 33.4706419288473)
2254,외도일동,외도일동,store,"제주특별자치도 제주시 우정로 37, 1층 103호 (외도일동, 가온체리티아파트)",126.431090500044,33.4895032225113,POINT (126.431090500044 33.4895032225113)
2255,이도이동,이도이동,store,"제주특별자치도 제주시 구남동2길 11-1, 1층 (이도이동)",126.536476604789,33.4898991272756,POINT (126.536476604789 33.4898991272756)
2256,삼도이동,삼도이동,store,"제주특별자치도 제주시 관덕로2길 15, 1층 (삼도이동)",126.520667658333,33.5116453386619,POINT (126.520667658333 33.5116453386619)
2257,노형동,노형동,store,제주특별자치도 제주시 다랑곶길 19 (노형동),126.480030678688,33.4880165725019,POINT (126.480030678688 33.4880165725019)
2258,건입동,건입동,store,"제주특별자치도 제주시 만덕로 27, 1층 (건입동)",126.532190918709,33.5140819402059,POINT (126.532190918709 33.5140819402059)
2259,해안동,해안동,store,"제주특별자치도 제주시 해안마을서4길 100, 1층 (해안동)",126.450780304655,33.450548591865,POINT (126.450780304655 33.450548591865)
2260,삼양이동,삼양이동,store,제주특별자치도 제주시 설촌로 16-1 (삼양이동),126.581626073263,33.5230022219303,POINT (126.581626073263 33.5230022219303)
2261,한림읍,한림읍,store,제주특별자치도 제주시 한림읍 한림로 387-1,126.244014569732,33.3971266941111,POINT (126.244014569732 33.3971266941111)
2262,이도이동,이도이동,store,"제주특별자치도 제주시 오복4길 4, 장원빌딩 (이도이동)",126.536080077602,33.4957326684467,POINT (126.536080077602 33.4957326684467)
2263,이도일동,이도일동,store,제주특별자치도 제주시 중앙로19길 15 (이도일동),126.525311070047,33.5091504847673,POINT (126.525311070047 33.5091504847673)
2264,용담일동,용담일동,store,제주특별자치도 제주시 서문로 49 (용담일동),126.516588925608,33.5113757824779,POINT (126.516588925608 33.5113757824779)
2265,노형동,노형동,store,"제주특별자치도 제주시 노연로 34, 2층 (노형동)",126.483771289469,33.4857485688839,POINT (126.483771289469 33.4857485688839)
2266,이도이동,이도이동,store,제주특별자치도 제주시 신설로7길 57 (이도이동),126.54722579155,33.4956872529164,POINT (126.54722579155 33.4956872529164)
2267,연동,연동,store,제주특별자치도 제주시 연동4길 8 (연동),126.487767651953,33.4852204993675,POINT (126.487767651953 33.4852204993675)
2268,연동,연동,store,"제주특별자치도 제주시 도령로 87, 현대오피스텔 103호 (연동)",126.487275468846,33.4908688308155,POINT (126.487275468846 33.4908688308155)
2269,도남동,도남동,store,"제주특별자치도 제주시 독짓골2길 9, 1층 (도남동)",126.529590050909,33.4913693722153,POINT (126.529590050909 33.4913693722153)
2270,월평동,월평동,store,"제주특별자치도 제주시 첨단로동길 74, A2블럭상가동 101.102호 (월평동, 제주첨단 꿈에그린 2단지 아파트)",126.575732960607,33.4541642300698,POINT (126.575732960607 33.4541642300698)
2271,연동,연동,store,제주특별자치도 제주시 성신로 20 (연동),126.485404678287,33.4916867535947,POINT (126.485404678287 33.4916867535947)
2272,도남동,도남동,store,제주특별자치도 제주시 연삼로 366 (도남동),126.531424945314,33.4929631288914,POINT (126.531424945314 33.4929631288914)
2273,노형동,노형동,store,제주특별자치도 제주시 주르레길 1 (노형동),126.486076228066,33.4500807816909,POINT (126.486076228066 33.4500807816909)
2274,연동,연동,store,제주특별자치도 제주시 성신북길 19 (연동),126.483334660165,33.4924890312322,POINT (126.483334660165 33.4924890312322)
2275,봉개동,봉개동,store,제주특별자치도 제주시 명림로 236 (봉개동),126.610903743423,33.4660290869504,POINT (126.610903743423 33.4660290869504)
2276,해안동,해안동,store,"제주특별자치도 제주시 노형로 89, 제주매직월드 (해안동)",126.455168486651,33.4649423421818,POINT (126.455168486651 33.4649423421818)
2277,연동,연동,store,제주특별자치도 제주시 신광로10길 30 (연동),126.486832309126,33.4839991194962,POINT (126.486832309126 33.4839991194962)
2278,일도이동,일도이동,store,제주특별자치도 제주시 연수중길 16 (일도이동),126.545393456904,33.5033370546988,POINT (126.545393456904 33.5033370546988)
2279,서귀동,서귀동,store,"제주특별자치도 서귀포시 이중섭로 11, 118호 (서귀동)",126.564458845032,33.2470807983266,POINT (126.564458845032 33.2470807983266)
2280,서귀동,서귀동,store,"제주특별자치도 서귀포시 중앙로 14, 유동오션펠리스 102호 (서귀동)",126.562336279883,33.2459572185083,POINT (126.562336279883 33.2459572185083)
2281,동홍동,동홍동,store,"제주특별자치도 서귀포시 태평로512번길 1-4 (동홍동, 덕산가온누리빌)",126.572713173379,33.2503993913203,POINT (126.572713173379 33.2503993913203)
2282,동홍동,동홍동,store,제주특별자치도 서귀포시 중앙로 198-9 (동홍동),126.559730666884,33.2624501859098,POINT (126.559730666884 33.2624501859098)
2283,서귀동,서귀동,store,제주특별자치도 서귀포시 칠십리로91번길 12 (서귀동),126.564274864436,33.241037692362,POINT (126.564274864436 33.241037692362)
2284,표선면,표선면,store,제주특별자치도 서귀포시 표선면 표선관정로 97 (서울약국),126.830856774379,33.3243350949031,POINT (126.830856774379 33.3243350949031)
2285,성산읍,성산읍,store,제주특별자치도 서귀포시 성산읍 해맞이해안로 2660 (봄그리고가을리조트),126.911017164766,33.4741447731614,POINT (126.911017164766 33.4741447731614)
2286,법환동,법환동,store,제주특별자치도 서귀포시 신서로48번길 52-11 (법환동),126.510440263694,33.252139272806,POINT (126.510440263694 33.252139272806)
2287,서귀동,서귀동,store,제주특별자치도 서귀포시 태평로431번길 32 (서귀동),126.566172376606,33.2482991198432,POINT (126.566172376606 33.2482991198432)
2288,동홍동,동홍동,store,"제주특별자치도 서귀포시 태평로 509, 101호 (동홍동, 제이원타워)",126.571765222503,33.2506831198289,POINT (126.571765222503 33.2506831198289)
2289,서홍동,서홍동,store,"제주특별자치도 서귀포시 중앙로 199 (서홍동, 서강파인힐5차A 1호)",126.558536378334,33.2622577816772,POINT (126.558536378334 33.2622577816772)
2290,강정동,강정동,store,"제주특별자치도 서귀포시 대청로 34, 상가동 101,102호 (강정동, 유승한내들퍼스트오션)",126.503064822764,33.2523511151879,POINT (126.503064822764 33.2523511151879)
2291,동홍동,동홍동,store,제주특별자치도 서귀포시 동홍남로 59 (동홍동),126.574646427537,33.2570244353258,POINT (126.574646427537 33.2570244353258)
2292,동홍동,동홍동,store,제주특별자치도 서귀포시 중산간동로 8004 (동홍동),126.561592305546,33.2646817115229,POINT (126.561592305546 33.2646817115229)
2293,서귀동,서귀동,store,제주특별자치도 서귀포시 중정로61번길 22 (서귀동),126.562833696324,33.2498447250039,POINT (126.562833696324 33.2498447250039)
2294,서귀동,서귀동,store,제주특별자치도 서귀포시 중앙로 85 (서귀동),126.560917881946,33.2521723861285,POINT (126.560917881946 33.2521723861285)
2295,서귀동,서귀동,store,제주특별자치도 서귀포시 동문로 70 (서귀동),126.567291367642,33.2488203737472,POINT (126.567291367642 33.2488203737472)
2296,색달동,색달동,store,제주특별자치도 서귀포시 색달중앙로 25 (색달동),126.413471540457,33.2577866615471,POINT (126.413471540457 33.2577866615471)
2297,서귀동,서귀동,store,제주특별자치도 서귀포시 중앙로62번길 64 (서귀동),126.564342849278,33.2536118917986,POINT (126.564342849278 33.2536118917986)
2298,동홍동,동홍동,store,제주특별자치도 서귀포시 동홍남로 70 (동홍동),126.575761684932,33.2567528873221,POINT (126.575761684932 33.2567528873221)
2299,동홍동,동홍동,store,제주특별자치도 서귀포시 동홍로 45 (동홍동),126.567472525356,33.2527362435067,POINT (126.567472525356 33.2527362435067)
2300,서홍동,서홍동,store,제주특별자치도 서귀포시 홍중로 82 (서홍동),126.555839960815,33.2598270367432,POINT (126.555839960815 33.2598270367432)
2301,대정읍,대정읍,store,"제주특별자치도 서귀포시 대정읍 하모상가로 45-1, 왕미용실",126.253548862058,33.2218473512573,POINT (126.253548862058 33.2218473512573)
2302,표선면,표선면,store,제주특별자치도 서귀포시 표선면 민속해안로 587,126.843011797468,33.3250926392237,POINT (126.843011797468 33.3250926392237)
2303,대정읍,대정읍,store,제주특별자치도 서귀포시 대정읍 상모로 290,126.258361546493,33.2234146474816,POINT (126.258361546493 33.2234146474816)
2304,법환동,법환동,store,제주특별자치도 서귀포시 이어도로 916 (법환동),126.512634042062,33.2373416178584,POINT (126.512634042062 33.2373416178584)
2305,서홍동,서홍동,store,제주특별자치도 서귀포시 중앙로 159-1 (서홍동),126.559418917655,33.2586399715771,POINT (126.559418917655 33.2586399715771)
2306,동홍동,동홍동,store,"제주특별자치도 서귀포시 동홍중앙로 70 (동홍동, 세븐일레븐)",126.572254825252,33.2567714393565,POINT (126.572254825252 33.2567714393565)
2307,색달동,색달동,store,제주특별자치도 서귀포시 중문관광로72번길 29-5 (색달동),126.410827485706,33.2498552242221,POINT (126.410827485706 33.2498552242221)
2308,서귀동,서귀동,store,제주특별자치도 서귀포시 중앙로48번길 42 (서귀동),126.565745573883,33.2500879078357,POINT (126.565745573883 33.2500879078357)
2309,동홍동,동홍동,store,제주특별자치도 서귀포시 동홍로 108 (동홍동),126.568638637618,33.2582037190509,POINT (126.568638637618 33.2582037190509)
2310,안덕면,안덕면,store,제주특별자치도 서귀포시 안덕면 화순로 103,126.335335018166,33.2464831049012,POINT (126.335335018166 33.2464831049012)
2311,서홍동,서홍동,store,"제주특별자치도 서귀포시 중산간동로 8048-2, 1층 (서홍동)",126.556922263883,33.2643369651777,POINT (126.556922263883 33.2643369651777)
2312,성산읍,성산읍,store,제주특별자치도 서귀포시 성산읍 성산중앙로 44 (바다사냥),126.933801477977,33.4635844273446,POINT (126.933801477977 33.4635844273446)
2313,표선면,표선면,store,제주특별자치도 서귀포시 표선면 표선백사로 123 (표선명운공인중개사무소),126.83647805853,33.3264771362665,POINT (126.83647805853 33.3264771362665)
2314,중문동,중문동,store,제주특별자치도 서귀포시 천제연로 172 (중문동),126.422968302012,33.2517440642232,POINT (126.422968302012 33.2517440642232)
2315,성산읍,성산읍,store,제주특별자치도 서귀포시 성산읍 성산중앙로 43-1 (태양분식),126.933489725744,33.4635976944666,POINT (126.933489725744 33.4635976944666)
2316,대정읍,대정읍,store,제주특별자치도 서귀포시 대정읍 에듀시티로 148 (삼정G.edu),126.274215315419,33.28404249778,POINT (126.274215315419 33.28404249778)
2317,서귀동,서귀동,store,제주특별자치도 서귀포시 솔동산로 20 (서귀동),126.563721018229,33.2431504372879,POINT (126.563721018229 33.2431504372879)
2318,서귀동,서귀동,store,제주특별자치도 서귀포시 태평로 463 (서귀동),126.568665064458,33.2476488780737,POINT (126.568665064458 33.2476488780737)
2319,강정동,강정동,store,"제주특별자치도 서귀포시 신서로 69, 101동 101호 (강정동, 강정지예타운)",126.505299797753,33.2564793775915,POINT (126.505299797753 33.2564793775915)
2320,하효동,하효동,store,"제주특별자치도 서귀포시 과원동로 3, 1층 1호 (하효동)",126.620224676052,33.2611835224327,POINT (126.620224676052 33.2611835224327)
2321,동홍동,동홍동,store,제주특별자치도 서귀포시 토평서로11번길 155 (동홍동),126.573571218769,33.2657501455346,POINT (126.573571218769 33.2657501455346)
2322,서홍동,서홍동,store,"제주특별자치도 서귀포시 홍중로 97 (서홍동, 지산 오차드힐)",126.554887220746,33.2611089913504,POINT (126.554887220746 33.2611089913504)
2323,동홍동,동홍동,store,제주특별자치도 서귀포시 동홍서로 37 (동홍동),126.569470651599,33.2521908382441,POINT (126.569470651599 33.2521908382441)
2324,보목동,보목동,store,제주특별자치도 서귀포시 칠십리로 458-1 (보목동),126.599891449381,33.2422625825406,POINT (126.599891449381 33.2422625825406)
2325,서귀동,서귀동,store,제주특별자치도 서귀포시 천지로 13 (서귀동),126.560740485253,33.248828876067,POINT (126.560740485253 33.248828876067)
2326,동홍동,동홍동,store,"제주특별자치도 서귀포시 태평로 505 (동홍동, 가나노블휘닉스)",126.571403032281,33.2503361869915,POINT (126.571403032281 33.2503361869915)
2327,중문동,중문동,store,제주특별자치도 서귀포시 천제연로 278 (중문동),126.434305056111,33.2509475419602,POINT (126.434305056111 33.2509475419602)
2328,강정동,강정동,store,"제주특별자치도 서귀포시 대청로 12 (강정동, 서귀포시강정지구3블럭중흥에스-클래스)",126.500488347444,33.2523242934188,POINT (126.500488347444 33.2523242934188)
2329,대정읍,대정읍,store,제주특별자치도 서귀포시 대정읍 하모중앙로 76,126.251812065618,33.2213903495082,POINT (126.251812065618 33.2213903495082)
2330,성산읍,성산읍,store,"제주특별자치도 서귀포시 성산읍 고성동서로 66, 태양약국",126.91436884487,33.4505197355515,POINT (126.91436884487 33.4505197355515)
2331,서귀동,서귀동,store,제주특별자치도 서귀포시 칠십리로 61 (서귀동),126.562759604456,33.2400489654788,POINT (126.562759604456 33.2400489654788)
2332,강정동,강정동,store,제주특별자치도 서귀포시 신서귀로97번길 84 (강정동),126.505012610223,33.2514950342691,POINT (126.505012610223 33.2514950342691)
2333,서호동,서호동,store,제주특별자치도 서귀포시 김정문화로 63 (서호동),126.511482728731,33.2509723385248,POINT (126.511482728731 33.2509723385248)
2334,중문동,중문동,store,제주특별자치도 서귀포시 중문상로 38 (중문동),126.425657885705,33.2518275625101,POINT (126.425657885705 33.2518275625101)
2335,서귀동,서귀동,store,제주특별자치도 서귀포시 태평로 414 (서귀동),126.564543328426,33.2446502070502,POINT (126.564543328426 33.2446502070502)
2336,서귀동,서귀동,store,제주특별자치도 서귀포시 명동로 19-1 (서귀동),126.564072811246,33.24748202397,POINT (126.564072811246 33.24748202397)
2337,강정동,강정동,store,제주특별자치도 서귀포시 이어도로 752 (강정동),126.495752339788,33.235613618981,POINT (126.495752339788 33.235613618981)
2338,성산읍,성산읍,store,제주특별자치도 서귀포시 성산읍 서성일로1222번길 2,126.908745893594,33.4464757842571,POINT (126.908745893594 33.4464757842571)
2339,성산읍,성산읍,store,제주특별자치도 서귀포시 성산읍 일출로 18,126.914730842639,33.4472565121515,POINT (126.914730842639 33.4472565121515)
2340,남원읍,남원읍,store,제주특별자치도 서귀포시 남원읍 위미중앙로 309,126.673720584398,33.2741118915935,POINT (126.673720584398 33.2741118915935)
2341,서귀동,서귀동,store,제주특별자치도 서귀포시 태평로 440 (서귀동),126.567090341924,33.2458468170224,POINT (126.567090341924 33.2458468170224)
2342,강정동,강정동,store,제주특별자치도 서귀포시 김정문화로27번길 9-6 (강정동),126.507326720858,33.2529508839257,POINT (126.507326720858 33.2529508839257)
2343,표선면,표선면,store,제주특별자치도 서귀포시 표선면 표선백사로 93,126.835576939946,33.3240240586499,POINT (126.835576939946 33.3240240586499)
2344,성산읍,성산읍,store,제주특별자치도 서귀포시 성산읍 섭지코지로26번길 6,126.919404758385,33.4385856761468,POINT (126.919404758385 33.4385856761468)
2345,안덕면,안덕면,store,제주특별자치도 서귀포시 안덕면 덕수서로 7,126.303665017884,33.2510836869223,POINT (126.303665017884 33.2510836869223)
2346,안덕면,안덕면,store,제주특별자치도 서귀포시 안덕면 화순로 98 (GS25제주화순점),126.335990332842,33.2468633008891,POINT (126.335990332842 33.2468633008891)
2347,대정읍,대정읍,store,제주특별자치도 서귀포시 대정읍 상모대서로 25,126.256721932375,33.2254123962868,POINT (126.256721932375 33.2254123962868)
2348,강정동,강정동,store,제주특별자치도 서귀포시 신서로 55 (강정동),126.504755997537,33.2549064896847,POINT (126.504755997537 33.2549064896847)
2349,서귀동,서귀동,store,제주특별자치도 서귀포시 이중섭로 16 (서귀동),126.563921503621,33.2467273696181,POINT (126.563921503621 33.2467273696181)
2350,서귀동,서귀동,store,제주특별자치도 서귀포시 이중섭로 16 (서귀동),126.563921503621,33.2467273696181,POINT (126.563921503621 33.2467273696181)
2351,강정동,강정동,store,제주특별자치도 서귀포시 신서귀로97번길 45 (강정동),126.507172781488,33.2545664400745,POINT (126.507172781488 33.2545664400745)
2352,토평동,토평동,store,"제주특별자치도 서귀포시 516로 176, 1층 (토평동, 오일육코사마트)",126.585705048552,33.2687597806592,POINT (126.585705048552 33.2687597806592)
2353,강정동,강정동,store,제주특별자치도 서귀포시 신북로 39 (강정동),126.510059913047,33.2584344658187,POINT (126.510059913047 33.2584344658187)
2354,서귀동,서귀동,store,제주특별자치도 서귀포시 솔동산로21번길 31 (서귀동),126.567170947307,33.2426204297204,POINT (126.567170947307 33.2426204297204)
2355,강정동,강정동,store,"제주특별자치도 서귀포시 대청로 33 (강정동, 오름강정웨스트상가 101호)",126.503325155946,33.2527687067577,POINT (126.503325155946 33.2527687067577)
2356,서귀동,서귀동,store,제주특별자치도 서귀포시 서문로41번길 2 (서귀동),126.558054047325,33.2492811737553,POINT (126.558054047325 33.2492811737553)
2357,강정동,강정동,store,제주특별자치도 서귀포시 이어도로 638 (강정동),126.484296701233,33.2338750190867,POINT (126.484296701233 33.2338750190867)
2358,서호동,서호동,store,제주특별자치도 서귀포시 서호중로 55 (서호동),126.519264988937,33.2544769965552,POINT (126.519264988937 33.2544769965552)
2359,동홍동,동홍동,store,제주특별자치도 서귀포시 동홍중앙로 58-1 (동홍동),126.572204648655,33.2559689965915,POINT (126.572204648655 33.2559689965915)
2360,색달동,색달동,store,"제주특별자치도 서귀포시 중문관광로110번길 32 (색달동, 믿거나말거나 박물관)",126.412639076353,33.2511965704814,POINT (126.412639076353 33.2511965704814)
2361,서귀동,서귀동,store,"제주특별자치도 서귀포시 명동로 46, 1층 101호 (서귀동)",126.566847661689,33.2472529671466,POINT (126.566847661689 33.2472529671466)
2362,동홍동,동홍동,store,"제주특별자치도 서귀포시 동홍중앙로 50 (동홍동, 교촌치킨)",126.572234449614,33.255072788838,POINT (126.572234449614 33.255072788838)
2363,서귀동,서귀동,store,제주특별자치도 서귀포시 서문로 8 (서귀동),126.560054685338,33.2519779194726,POINT (126.560054685338 33.2519779194726)
2364,중문동,중문동,store,제주특별자치도 서귀포시 천제연로 210 (중문동),126.426940127526,33.2514815744829,POINT (126.426940127526 33.2514815744829)
2365,동홍동,동홍동,store,제주특별자치도 서귀포시 중앙로 148 (동홍동),126.560457104568,33.2578492203528,POINT (126.560457104568 33.2578492203528)
2366,안덕면,안덕면,store,"제주특별자치도 서귀포시 안덕면 신화역사로304번길 139, 1층 (신화빌라스제일본테라스호)",126.317525210778,33.3013855011924,POINT (126.317525210778 33.3013855011924)
2367,서귀동,서귀동,store,"제주특별자치도 서귀포시 중동로48번길 11, CU (서귀동)",126.56659379275,33.2495981256608,POINT (126.56659379275 33.2495981256608)
2368,서귀동,서귀동,store,제주특별자치도 서귀포시 중앙로 19-1 (서귀동),126.561784105999,33.2462354108969,POINT (126.561784105999 33.2462354108969)
2369,대정읍,대정읍,store,"제주특별자치도 서귀포시 대정읍 하모중앙로 54, 1층 (동명세탁)",126.252078620035,33.2233961495855,POINT (126.252078620035 33.2233961495855)
2370,대정읍,대정읍,store,제주특별자치도 서귀포시 대정읍 신영로 104,126.25390407642,33.2211981558899,POINT (126.25390407642 33.2211981558899)
2371,안덕면,안덕면,store,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,126.31635202613,33.3049726791712,POINT (126.31635202613 33.3049726791712)
2372,안덕면,안덕면,store,제주특별자치도 서귀포시 안덕면 신화역사로304번길 38,126.31635202613,33.3049726791712,POINT (126.31635202613 33.3049726791712)
2373,법환동,법환동,store,제주특별자치도 서귀포시 김정문화로 51 (법환동),126.510294984645,33.2514240710323,POINT (126.510294984645 33.2514240710323)
2374,동홍동,동홍동,store,제주특별자치도 서귀포시 동홍중앙로 17 (동홍동),126.571743579317,33.2523262667809,POINT (126.571743579317 33.2523262667809)
2375,서호동,서호동,store,"제주특별자치도 서귀포시 신동로67번길 11, 101호 (서호동)",126.512175585037,33.2548605305785,POINT (126.512175585037 33.2548605305785)
2376,남원읍,남원읍,store,제주특별자치도 서귀포시 남원읍 태위로 623,126.713222776921,33.2777543262217,POINT (126.713222776921 33.2777543262217)
2377,성산읍,성산읍,store,제주특별자치도 서귀포시 성산읍 일주동로 5115,126.87625639491,33.3801850493684,POINT (126.87625639491 33.3801850493684)
2378,남원읍,남원읍,store,제주특별자치도 서귀포시 남원읍 태위로 200,126.668730542969,33.2749109748288,POINT (126.668730542969 33.2749109748288)
2379,서귀동,서귀동,store,제주특별자치도 서귀포시 중앙로 45 (서귀동),126.561502881852,33.248702993958,POINT (126.561502881852 33.248702993958)
