,개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),판매점영업면적,geometry
5504,3110000,PHMH320213110032087500004,20210112,,1,영업/정상,13,영업중,,,,,,,,,서울특별시 은평구 응암로 301-1 상원빌딩 1층 (응암동),3454.0,씨유 응암서부점,20210114113959,I,2021-01-16 00:23:15.0,,192926.486720644,455141.100151833,,POINT (948606.6742634764 1955620.3414836074)
5505,3110000,PHMH320213110032087500005,20210208,,1,영업/정상,13,영업중,,,,,,,,,서울특별시 은평구 은평터널로 192 1층 (신사동),3441.0,지에스(GS)25 신사본점,20210208164515,I,2021-02-10 00:23:02.0,,191888.444021325,454794.510242996,,POINT (947567.186671417 1955279.4267179805)
5506,3110000,PHMH320123110032087500063,20121113,,4,취소/말소/만료/정지/중지,24,직권폐업,20191129.0,,,,376-8645,,,,서울특별시 은평구 수색로 202 (증산동),3506.0,위드미DMC역점,20191202094744,U,2019-12-04 02:40:00.0,,191162.147539712,453004.338574203,,POINT (946831.6207654431 1953493.8269208155)
5507,3110000,PHMH320153110032087500019,20150616,,1,영업/정상,13,영업중,,,,,382-3822,,,,서울특별시 은평구 통일로69길 7 (대조동),3396.0,씨유불광대조점,20170710140443,I,2018-08-31 23:59:59.0,,193546.444288507,456592.602069542,,POINT (949234.1374289871 1957067.966637976)
5508,3110000,PHMH320133110032087500026,20130410,,1,영업/정상,13,영업중,,,,,2066-7419,,,,서울특별시 은평구 연서로28길 20-1 (대조동),3385.0,미니스톱 연신내동명점,20170710141046,I,2018-08-31 23:59:59.0,,193025.721120432,457192.620950185,,POINT (948716.8213565826 1957670.5310189764)
5509,3110000,PHMH320133110032087500027,20130419,,1,영업/정상,13,영업중,,,,,023077031,,,,서울특별시 은평구 증산로9길 12 (증산동),3497.0,씨유 증산역점,20130813133946,I,2018-08-31 23:59:59.0,,191932.81429764,453675.379052225,,POINT (947605.5678302938 1954160.494665316)
5510,3110000,PHMH320173110032087500041,20171031,,1,영업/정상,13,영업중,,,,,,,,,서울특별시 은평구 백련산로 37 상가1동 104호 (응암동 힐스테이트백련산4차아파트),3469.0,씨유응암백련산4차점,20171031150945,I,2018-08-31 23:59:59.0,,193086.918175,454088.032922,,POINT (948761.4233250973 1954566.8295414834)
5511,3000000,PHMH320153000034087500024,20150824,,1,영업/정상,13,영업중,,,,,02-739-8442,,,서울특별시 종로구 관철동 43번지 8호,서울특별시 종로구 청계천로 61 (관철동 관철동 빌딩),3189.0,롯데씨브이에스711(주) 청계센터점,20220428153037,U,2021-12-03 21:00:00.0,,198545.22241783,451854.820889784,,POINT (954205.6653810466 1952305.3784455587)
5512,3180000,PHMH320223180034087500017,20220517,,1,영업/정상,13,영업중,,,,,,,,서울특별시 영등포구 여의도동 24 한주빌딩,서울특별시 영등포구 국제금융로2길 7 한주빌딩 1층 (여의도동),7327.0,(주)코리아세븐 여의IFC점,20220517135112,I,2021-12-04 23:09:00.0,,193466.508883249,446931.443639839,,POINT (949102.7063066849 1947411.0138404642)
5513,3110000,PHMH320173110032087500044,20171117,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 녹번동 281번지 북한산푸르지오아파트,서울특별시 은평구 통일로 660 상가동 211~215호 (녹번동 북한산푸르지오아파트),3370.0,지에스25녹번푸르지오점,20171117113647,I,2018-08-31 23:59:59.0,,194325.245141684,456052.345629487,,POINT (950009.7491536416 1956523.7643195586)
5514,3110000,PHMH320173110032087500030,20170821,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 신사동 25번지 1호,서울특별시 은평구 증산로23길 9 (신사동),3450.0,지에스25신사미소점,20170821174916,I,2018-08-31 23:59:59.0,,192346.014098811,455005.18958229,,POINT (948025.7028091928 1955487.5819620641)
5515,3110000,PHMH320173110032087500031,20170821,,1,영업/정상,13,영업중,,,,,384-9228,,,서울특별시 은평구 역촌동 35번지 60호,서울특별시 은평구 연서로 54 (역촌동),3406.0,씨유역촌대로점,20170821174901,I,2018-08-31 23:59:59.0,,192506.369461201,455751.407046545,,POINT (948189.9784672696 1956232.6524617602)
5516,3110000,PHMH320153110032087500020,20150626,,1,영업/정상,13,영업중,,,,,357-3045,,,,서울특별시 은평구 역말로 69 (역촌동),3401.0,지에스25역촌행운점,20170710140431,I,2018-08-31 23:59:59.0,,192685.366572616,456008.897232803,,POINT (948370.2801904109 1956489.0866841422)
5517,3110000,PHMH320173110032087500048,20171127,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 갈현동 522번지 43호,서울특별시 은평구 갈현로23길 25 (갈현동),3326.0,씨유갈현선정점,20181031133019,U,2018-11-02 02:35:45.0,,192134.158572404,457249.57943592,,POINT (947825.9108440675 1957732.2276537507)
5518,3110000,PHMH320173110032087500034,20170918,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 응암동 764번지 힐스테이트백련산4차아파트,서울특별시 은평구 백련산로 37 2동 B204205호 (응암동 힐스테이트백련산4차아파트),3469.0,지에스25응암힐스4차,20181031131557,U,2018-11-02 02:35:45.0,,193005.457764344,454209.073516346,,POINT (948680.6406137719 1954688.2575154237)
5519,3110000,PHMH320173110032087500035,20170925,,1,영업/정상,13,영업중,,,,,351-4256,,,서울특별시 은평구 갈현동 390번지 11호,서울특별시 은평구 갈현로 342 (갈현동),3328.0,(주)코리아세븐박석고개삼거리점,20170925134755,I,2018-08-31 23:59:59.0,,192808.160913473,458251.724215692,,POINT (948505.0016407182 1958730.382277856)
5520,3110000,PHMH320173110032087500036,20170925,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 역촌동 25번지 47호 101102호,서울특별시 은평구 진흥로7길 14 101102호 (역촌동),3403.0,씨유역촌명성점,20170925134815,I,2018-08-31 23:59:59.0,,192876.482189955,455810.921289109,,POINT (948560.2644088367 1956290.1678832022)
5521,3110000,PHMH320173110032087500039,20171030,,1,영업/정상,13,영업중,,,,,02-302-6535,,,서울특별시 은평구 신사동 32번지 21호,서울특별시 은평구 증산로19길 16 1층 (신사동),3451.0,지에스25신사그린점,20200903102758,U,2020-09-05 02:40:00.0,,192231.025895716,454757.916475334,,POINT (947909.4397807219 1955241.0189459769)
5522,3110000,PHMH320173110032087500050,20171206,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 신사동 18번지 16호,서울특별시 은평구 갈현로1길 15 (신사동),3437.0,지에스25은평두산위브점,20171206175407,I,2018-08-31 23:59:59.0,,191843.487040511,455217.423076065,,POINT (947524.5042728886 1955702.4147736516)
5523,3110000,PHMH320173110032087500051,20171212,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 진관동 100번지 2호 L101호,서울특별시 은평구 통일로 1020 L101호 (진관동),3311.0,세븐일레븐은평헤센점,20171212150740,I,2018-08-31 23:59:59.0,,192926.699318,459120.032429,,POINT (948628.1313407993 1959597.718192868)
5524,3110000,PHMH320123110032087500122,20121128,,1,영업/정상,13,영업중,,,,,023550252,,,,서울특별시 은평구 통일로77길 5 (대조동),3385.0,지에스25연신내대조점,20170828164110,I,2018-08-31 23:59:59.0,,193097.680383407,457145.464410165,,POINT (948788.5007184347 1957623.0086962495)
5525,3110000,PHMH320123110032087500059,20121113,,1,영업/정상,13,영업중,,,,,023092653,,,,서울특별시 은평구 가좌로 322 (신사동),3450.0,씨유신사본점,20130903172037,I,2018-08-31 23:59:59.0,,191950.016945304,454895.081454188,,POINT (947629.2723435446 1955379.6301519491)
5526,3110000,PHMH320123110032087500021,20121107,,1,영업/정상,13,영업중,,,,,352-1214,,,,서울특별시 은평구 진관4로 77 (진관동),3303.0,씨유뉴타운상림점,20170710141932,I,2018-08-31 23:59:59.0,,193656.479925,460571.404699,,POINT (949365.3800892613 1961044.624169041)
5527,3110000,PHMH320173110032087500020,20170411,,1,영업/정상,13,영업중,,,,,356-5508,,,서울특별시 은평구 녹번동 89번지,서울특별시 은평구 은평로21길 36 (녹번동),3382.0,지에스25녹번가로길점,20170710134703,I,2018-08-31 23:59:59.0,,193792.984873944,455611.228090322,,POINT (949475.3428195128 1956085.6607541312)
5528,3110000,PHMH320183110032087500027,20180702,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 응암동 112번지 26호 신현대아파트,서울특별시 은평구 불광천길 550 1층 101호 (응암동 신현대아파트),3453.0,지에스25응암불광천점,20180702095210,I,2018-08-31 23:59:59.0,,192560.446368324,455137.022495391,,POINT (948240.7550369925 1955618.2190137112)
5529,3130000,PHMH320143130033087500032,20140723,,1,영업/정상,13,영업중,,,,,,,121815.0,서울특별시 마포구 도화동 565번지,서울특별시 마포구 새창로 7 1층 (도화동 SNU장학빌딩),4168.0,롯데씨브이에스711(주) 마포센터점,20220428164325,U,2021-12-03 21:00:00.0,,195597.981543781,448915.134736478,,POINT (951243.9146211037 1949382.5678005044)
5530,3110000,PHMH320173110032087500004,20170123,,1,영업/정상,13,영업중,,,,,3152-9399,,,서울특별시 은평구 증산동 175번지 10호,서울특별시 은평구 증산로5길 11 (증산동 평화빌딩),3500.0,지에스25증산공원점,20170710134912,I,2018-08-31 23:59:59.0,,191706.679849371,453392.8986283,,POINT (947378.0142823209 1953879.3307485743)
5531,3110000,PHMH320173110032087500006,20170131,,1,영업/정상,13,영업중,,,,,303-0974,,,서울특별시 은평구 신사동 336번지 14호,서울특별시 은평구 증산로 395-16 (신사동),3442.0,지에스25새절중앙,20170131174003,I,2018-08-31 23:59:59.0,,192236.854297478,454395.533565679,,POINT (947913.3320534034 1954878.746211832)
5586,3110000,PHMH320133110032087500049,20131122,,1,영업/정상,13,영업중,,,,,023864438,,122829.0,서울특별시 은평구 녹번동 83번지 1호,서울특별시 은평구 은평로21길 53 (녹번동),3384.0,씨유 은평구청점,20140218164427,I,2018-08-31 23:59:59.0,,193619.26910362,455639.618616193,,POINT (949301.8465824644 1956114.967392687)
5587,3110000,PHMH320133110032087500052,20131203,,1,영업/정상,13,영업중,,,,,023567470,,122851.0,서울특별시 은평구 불광동 89번지 1호,서울특별시 은평구 연서로 341 (불광동),3338.0,씨유 불광현대점,20140218164503,I,2018-08-31 23:59:59.0,,193636.336915957,458145.447305797,,POINT (949332.286307821 1958619.72411946)
5588,3110000,PHMH320183110032087500001,20180104,,1,영업/정상,13,영업중,,,,,353-5122,,,서울특별시 은평구 녹번동 141번지 1호,서울특별시 은평구 진흥로 148 (녹번동),3378.0,씨유녹번제일점,20180105104807,I,2018-08-31 23:59:59.0,,193431.806134687,456248.097400845,,POINT (949117.7049905428 1956724.2087542336)
5589,3110000,PHMH320183110032087500002,20180108,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 역촌동 74번지 5호,서울특별시 은평구 갈현로11길 25 (역촌동),3431.0,(주)코리아세븐은평역촌동점,20180108172136,I,2018-08-31 23:59:59.0,,191788.615253163,455848.955641107,,POINT (947473.024687295 1956333.994284147)
5590,3110000,PHMH320183110032087500003,20180110,,1,영업/정상,13,영업중,,,,,,,,서울특별시 은평구 역촌동 1번지 1호 105호,서울특별시 은평구 서오릉로 139 105호 (역촌동),3398.0,씨유구산역점,20180110165233,I,2018-08-31 23:59:59.0,,192643.17581938,456505.306891007,,POINT (948330.7558973173 1956985.5277901227)
5591,3110000,PHMH320183110032087500004,20180112,,1,영업/정상,13,영업중,,,,,02-383-4560,,,서울특별시 은평구 대조동 15번지 119호,서울특별시 은평구 통일로65길 13-18 (대조동),3397.0,지에스25대조초롱점,20180112154015,I,2018-08-31 23:59:59.0,,193640.243451072,456269.484841582,,POINT (949326.1749290088 1956744.4751245736)
5592,3110000,PHMH320163110032087500048,20161031,,1,영업/정상,13,영업중,,,,,356-7771,,,서울특별시 은평구 대조동 64번지 7호,서울특별시 은평구 서오릉로8길 7 (대조동 세화빌딩),3392.0,지에스25대조포인트점,20161031103500,I,2018-08-31 23:59:59.0,,193087.380267088,456222.502191921,,POINT (948773.2771405975 1956700.4621956355)
5593,3110000,PHMH320153110032087500042,20151008,,1,영업/정상,13,영업중,,,,,3157-2384,,,,서울특별시 은평구 연서로3길 23 (역촌동),3420.0,씨유역촌사랑점,20170710140111,I,2018-08-31 23:59:59.0,,192247.64853033,455541.699089117,,POINT (947930.239081143 1956024.4072629143)
5594,3110000,PHMH320153110032087500045,20151019,,1,영업/정상,13,영업중,,,,,353-0763,,,서울특별시 은평구 진관동 65번지,서울특별시 은평구 진관3로 21 상가동 1층 110호 (진관동),3301.0,씨유구파발엘크루점,20210923154833,U,2021-09-25 02:40:00.0,,192976.625238586,460038.671289923,0.0,POINT (948682.9450528704 1960515.7314013038)
5595,3110000,PHMH320163110032087500066,20161228,,1,영업/정상,13,영업중,,,,,374-1101,,,서울특별시 은평구 녹번동 95번지 18호,서울특별시 은평구 녹번로 47 1층 2호 (녹번동),3376.0,세븐일레븐녹번현대점,20191128161828,U,2019-11-30 02:40:00.0,,193728.410622132,455938.330563022,,POINT (949412.5398458758 1956412.9798344)
5727,3110000,PHMH320193110032087500008,20190318,,2,휴업,2,휴업,,20211012.0,20231231.0,,,,,서울특별시 은평구 진관동 55번지,서울특별시 은평구 통일로 1021 지하2층 B2AM27호 (진관동),3312.0,씨유은평성모병원점,20211012154159,U,2021-10-14 02:40:00.0,,192728.866934136,459983.388470855,0.0,POINT (948434.9881759662 1960461.7937999503)
5788,3110000,PHMH320133110032087500008,20130102,,2,휴업,2,휴업,,20200820.0,20211225.0,,023544644,,,,서울특별시 은평구 진흥로 143 (대조동),3395.0,위드미불광제일점,20200821151718,U,2020-08-23 02:40:00.0,,193359.847262848,456245.615622421,,POINT (949045.7610129884 1956722.1120840202)
5789,3110000,PHMH320153110032087500022,20150706,,2,휴업,2,휴업,,20190510.0,20200509.0,,02-383-5757,,122833.0,서울특별시 은평구 녹번동 151번지 8호,서울특별시 은평구 서오릉로4길 23-1 (녹번동),3379.0,365플러스은평백운점,20190516154908,U,2019-05-18 02:40:00.0,,193416.465928939,455979.697430279,,POINT (949100.9380260118 1956455.995666074)
5790,3110000,PHMH320123110032087500089,20121119,,2,휴업,2,휴업,,20121226.0,,,023768310,,,,서울특별시 은평구 가좌로7길 6 (응암동),122952.0,바이더웨이응암중앙점,20130805144622,I,2018-08-31 23:59:59.0,,192876.271357665,453863.817067634,,POINT (948549.6624074404 1954343.8252555842)
5791,3110000,PHMH320123110032087500090,20121119,,2,휴업,2,휴업,,20121217.0,20141225.0,,,,,,서울특별시 은평구 서오릉로 15 (녹번동),122834.0,바이더웨이녹번중앙점,20130805150332,I,2018-08-31 23:59:59.0,,193458.26356,455885.849625,,POINT (949142.2183536618 1956361.9614600344)
5852,3120000,PHMH320193120033087500002,20190117,,1,영업/정상,13,영업중,,,,,02-374-2830,,,서울특별시 서대문구 남가좌동 324번지 10호,서울특별시 서대문구 증가로10길 59 (남가좌동),3665.0,(주)코리아세븐 명지대행복점,20190118091820,I,2019-01-20 02:20:54.0,,193310.567638385,453033.327121757,,POINT (948979.3581262802 1953511.342758771)
5853,3120000,PHMH320193120033087500006,20190318,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 충정로2가 191번지 골든타워빌딩 1층 102호,서울특별시 서대문구 충정로 53 골든타워빌딩 1층 102호 (충정로2가),3736.0,세븐일레븐 충정골든타워점,20190318172920,I,2019-03-20 02:21:55.0,,196801.661639204,451267.809661546,,POINT (952459.6638412602 1951727.8981109597)
5854,3030000,PHMH320143030033087500007,20140123,,1,영업/정상,13,영업중,,,,,02-2296-8114,,,서울특별시 성동구 행당동 37-27,서울특별시 성동구 살곶이8길 2 1층 (행당동),4764.0,지에스(GS)25 서울숲더샵,20220428103221,U,2021-12-03 21:00:00.0,,203554.15841565,450547.505527517,,POINT (959205.6297901373 1950971.874262602)
5855,3070000,PHMH320223070034087500027,20220718,,1,영업/정상,13,영업중,,,,,,,,서울특별시 성북구 장위동 237-11,서울특별시 성북구 장월로 136 1층 (장위동),2766.0,㈜코리아세븐 장위꿈의숲점,20220718172123,I,2021-12-06 22:00:00.0,,204370.098492491,457210.645675333,,POINT (960056.7926797965 1957627.9784361762)
5856,3120000,PHMH320193120033087500008,20190329,,1,영업/정상,13,영업중,,,,,02-376-7267,,,서울특별시 서대문구 북가좌동 342번지 14호,서울특별시 서대문구 증가로 264 1층 (북가좌동),3677.0,씨유 북가좌증산교점,20190329172612,I,2019-03-31 02:20:09.0,,192088.940762999,453534.998876182,,POINT (947760.8844872942 1954019.336176158)
5857,3120000,PHMH320193120033087500007,20190325,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍제동 463번지 문화촌현대아파트 상가동 2층 201~208호,서울특별시 서대문구 문화촌길 6-24 상가동 2층 201~208호 (홍제동 문화촌현대아파트),3625.0,씨유 홍제현대점,20190325131648,I,2019-03-27 02:20:05.0,,195469.809626133,454441.811922527,,POINT (951145.268459245 1954907.7544386948)
5858,3120000,PHMH320193120033087500011,20190423,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 남가좌동 226번지 9호,서울특별시 서대문구 거북골로 79 1층 (남가좌동),3694.0,지에스25 남가좌에코,20190423171355,I,2019-04-25 02:20:42.0,,192895.466493784,452723.450890528,,POINT (948562.7660870348 1953203.8020319701)
5859,3120000,PHMH320193120033087500010,20190408,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍제동 95번지 5호 삼성빌딩 1층,서울특별시 서대문구 통일로 385 삼성빌딩 1층 (홍제동),3730.0,지에스25 홍제아이파크,20190408163840,I,2019-04-10 02:20:18.0,,195388.737179676,453554.71937819,,POINT (951059.4945396085 1954021.4433931815)
5860,3120000,PHMH320193120033087500012,20190517,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 연희동 420번지 1호,서울특별시 서대문구 성산로 317 1층 102호 (연희동),3706.0,지에스25 연희성산,20190517104527,I,2019-05-19 02:20:50.0,,193344.592457742,451589.432248675,,POINT (949005.6678830663 1952067.8309628123)
5861,3120000,PHMH320193120033087500013,20190617,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 북아현동 1011번지 신촌푸르지오 상가동 지하1층 127129130호,서울특별시 서대문구 북아현로1길 50 상가동 지하1층 127129130호 (북아현동 신촌푸르지오),3770.0,씨유 북아현푸르지오점,20190617170224,I,2019-06-19 02:21:42.0,,195698.781279511,450882.103642965,,POINT (951355.1612958603 1951348.2253541665)
5862,3120000,PHMH320193120033087500014,20190618,,1,영업/정상,13,영업중,,,,,02-1577-0711,,,서울특별시 서대문구 창천동 89번지 27호,서울특별시 서대문구 성산로22길 22 1층 (창천동),3727.0,세븐일레븐 신촌원룸점,20190618105525,I,2019-06-20 02:21:15.0,,194102.8375641,450848.309912252,,POINT (949759.663978166 1951322.9551238907)
5863,3240000,PHMH320133240033087500022,20130228,,1,영업/정상,13,영업중,,,,,02-472-8265,,134785.0,서울특별시 강동구 천호동 449번지 49호,서울특별시 강동구 천호대로 1073 (천호동),5340.0,로그인 강동힐탑점,20150512114721,I,2018-08-31 23:59:59.0,,211542.314116941,448273.114107211,,POINT (967178.4157267848 1948655.8256298334)
5864,3120000,PHMH320193120033087500017,20190801,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 북아현동 1006번지 경남아파트 101동 상가101호,서울특별시 서대문구 북아현로 40 101동 상가101호 (북아현동 경남아파트),3755.0,씨유(CU) 북아현추계점,20190801111223,I,2019-08-03 02:21:52.0,,196074.801089951,450962.912348473,,POINT (951731.4639786792 1951426.9971321628)
5865,3120000,PHMH320193120033087500020,20190927,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍은동 265번지 15호 소명중앙교회 1층,서울특별시 서대문구 연희로 331 소명중앙교회 1층 (홍은동),3651.0,씨유(CU)홍은센트럴점,20190927120503,I,2019-09-29 02:22:39.0,,194159.435509898,453818.561649026,,POINT (949832.0831458111 1954291.7409954185)
5866,3120000,PHMH320193120033087500019,20190916,,1,영업/정상,13,영업중,,,,,***-****,,,서울특별시 서대문구 연희동 353번지 93호 JD빌딩,서울특별시 서대문구 연희로4길 5 JD빌딩 (연희동),3781.0,이마트24 서대문연희점,20190916171703,I,2019-09-18 02:22:29.0,,193541.863410795,451055.845135641,,POINT (949200.0161058402 1951533.400505662)
5867,3120000,PHMH320193120033087500018,20190821,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍은동 280번지 1층 3호,서울특별시 서대문구 백련사길 7 1층 3호 (홍은동),3657.0,지에스(GS)25서대문송원점,20190821111301,I,2019-08-23 02:22:20.0,,194029.574600227,453112.958663193,,POINT (949698.5085422395 1953587.107347881)
5868,3120000,PHMH320193120033087500015,20190628,,1,영업/정상,13,영업중,,,,,02-6398-6652,,,서울특별시 서대문구 남가좌동 3번지 85호,서울특별시 서대문구 명지대길 71 1층 (남가좌동),3672.0,씨유(CU) 명지남가좌점,20190718090133,U,2019-07-20 02:40:00.0,,193149.469674841,453429.035820423,,POINT (948820.434241908 1953907.7562295157)
5869,3120000,PHMH320193120033087500016,20190701,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 연희동 169번지 25호 아취빌딩,서울특별시 서대문구 연희로 245 아취빌딩 2층 (연희동),3660.0,씨유(CU)서대문구청점,20190702094346,I,2019-07-04 02:21:28.0,,194257.457322219,452968.303431625,,POINT (949925.5302645089 1953441.293100239)
5870,3120000,PHMH320193120033087500022,20191029,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 남가좌동 102번지 16호,서울특별시 서대문구 수색로2길 8 1층 (남가좌동),3712.0,지에스25뉴모래내제일,20210618143556,U,2021-06-20 02:40:00.0,,192536.305258225,451880.219043642,,POINT (948199.2472074808 1952362.815102631)
5871,3120000,PHMH320193120033087500028,20191227,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 연희동 116번지 5호,서울특별시 서대문구 연희로11바길 2 1층 (연희동),3701.0,씨유(CU)연희서연점,20191227163751,I,2019-12-29 00:23:26.0,,193601.56564972,451889.419817712,,POINT (949264.1405280249 1952366.3306533697)
5872,3120000,PHMH320193120033087500023,20191128,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍은동 405번지 24호 송산빌딩 1층 102호,서울특별시 서대문구 모래내로 279 송산빌딩 1층 102호 (홍은동),3663.0,세븐일레븐 서대문홍은점,20191129102541,I,2019-12-01 00:23:27.0,,193644.792466664,452794.270232125,,POINT (949312.1769446372 1953270.5964042689)
5873,3120000,PHMH320193120033087500024,20191129,,1,영업/정상,13,영업중,,,,,02-391-3295,,,서울특별시 서대문구 홍제동 459번지 현대종합상가 상가1동 2층 40호 등,서울특별시 서대문구 통일로34길 35 현대종합상가 상가1동 2층 40호 등 (홍제동),3632.0,씨유 홍제힐스테이트점,20191129102847,I,2019-12-01 00:23:27.0,,195477.913016234,453929.325030582,,POINT (951150.6340266379 1954395.4259054866)
5874,3120000,PHMH320193120033087500025,20191129,,1,영업/정상,13,영업중,,,,,02-3152-8840,,,서울특별시 서대문구 북가좌동 290번지 1호,서울특별시 서대문구 증가로 211 제1층 제102호 (북가좌동),3685.0,지에스(GS)25 북가좌한양점,20191129174759,I,2019-12-01 00:23:27.0,,192429.235253467,453162.762649401,,POINT (948099.0603884156 1953645.429542582)
5875,3190000,PHMH320123190033087500013,20121107,,1,영업/정상,13,영업중,,,,,823-8148,,,서울특별시 동작구 대방동 393번지 65호 상원빌딩,서울특별시 동작구 상도로 69 상원빌딩 (대방동),6953.0,롯데씨브이에스711(주)대방점,20220428112634,U,2021-12-03 21:00:00.0,,193586.734109264,444201.691351148,,POINT (949208.3440061255 1944681.6887017437)
5876,3120000,PHMH320223120033087500003,20220222,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 연희동 81-14,서울특별시 서대문구 연희로25길 45 B1층 (연희동),3699.0,씨유 연희본점,20220223134259,I,2022-02-25 00:22:37.0,,194077.843857023,452122.307692531,0.0,POINT (949741.4744253895 1952596.5870276187)
5877,3120000,PHMH320203120033087500011,20200330,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 연희동 78번지 43호 옥산빌딩 2층,서울특별시 서대문구 연희로 177 옥산빌딩 2층 (연희동),3697.0,주식회사 투에쓰스토리,20200331103145,I,2020-04-02 00:23:32.0,,194211.023197681,452303.891798281,,POINT (949875.5701333821 1952777.3896083708)
5878,3120000,PHMH320203120033087500001,20200108,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 대현동 90번지 58호 다올노블리움,서울특별시 서대문구 이화여대1길 38 다올노블리움 1층 (대현동),3766.0,씨유(CU) 서대문대현점,20200108174139,I,2020-01-10 00:23:25.0,,194952.282611139,450563.25807895,,POINT (950607.255896232 1951033.4856582766)
5879,3120000,PHMH320203120033087500009,20200313,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍은동 19번지 19호 북한산 두산 위브,서울특별시 서대문구 홍은중앙로3길 9 1층 104호 (홍은동 북한산 두산 위브),3610.0,씨유(CU) 홍은두산위브점,20200314091126,I,2020-03-17 00:23:23.0,,195134.96594928,455095.819177181,,POINT (950814.0466280187 1955563.291481113)
5880,3120000,PHMH320203120033087500002,20200116,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍제동 308번지 86호 1층,서울특별시 서대문구 통일로39길 34 1층 (홍제동),3637.0,지에스(GS)25 홍제한빛점,20200117093448,I,2020-01-19 00:23:25.0,,194860.282811202,453932.725940066,,POINT (950533.2646807305 1954402.1209919786)
5881,3120000,PHMH320203120033087500003,20200203,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 북가좌동 5번지 95호 1층,서울특별시 서대문구 증가로12가길 78 1층 (북가좌동),3671.0,지에스(GS)25 북가좌중앙,20200203112756,I,2020-02-05 00:23:24.0,,192695.484129369,453195.115881613,,POINT (948365.3779974451 1953676.3497197484)
5882,3120000,PHMH320203120033087500008,20200305,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍제동 330번지 57호,서울특별시 서대문구 통일로 461 1층 (홍제동),3636.0,씨유(CU)홍제통일로점,20200305163730,I,2020-03-07 00:23:22.0,,194897.35997684,454124.228148407,,POINT (950571.3491150872 1954593.3501547272)
5883,3120000,PHMH320223120033087500001,20220104,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 대현동 90-42,서울특별시 서대문구 이화여대1길 30 A동 102호 (대현동),3766.0,이마트24 이대빌리지점,20220104165148,I,2022-01-06 00:22:40.0,,194996.681101776,450568.736129162,0.0,POINT (950651.6661612751 1951038.7248203903)
5884,3120000,PHMH320213120033087500034,20211216,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍은동 401-40 송정빌딩,서울특별시 서대문구 거북골로 10 송정빌딩 1층 102호 (홍은동),3675.0,지에스25 명지송정점,20211217091553,I,2021-12-19 00:22:42.0,,193383.191295254,453201.577292431,0.0,POINT (949052.8509856794 1953679.139697547)
5885,3120000,PHMH320213120033087500035,20211223,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 북아현동 1-37,서울특별시 서대문구 북아현로14길 35 1층 (북아현동),3749.0,씨유 북아현햇님점,20211223161158,I,2021-12-25 00:22:42.0,,196163.731351555,451222.14979278,0.0,POINT (951821.7416251943 1951685.6582012405)
5888,3120000,PHMH320223120033087500002,20220105,,1,영업/정상,13,영업중,,,,,,,,서울특별시 서대문구 홍제동 267-48 한샘교회,서울특별시 서대문구 세무서8길 21 한샘교회 1층 (홍제동),3625.0,지에스25 홍제스타점,20220105164621,I,2022-01-07 00:22:51.0,,195333.497229725,454261.463017565,44.0,POINT (951008.0472892077 1954728.2038536335)
